method,alpha,layer,groups,group_size_pattern,num_groups,unique_group_count_1,unique_group_count_2,unique_group_rate_1,unique_group_rate_2,mean_unique_groups,mean_intragroup_output_distance,oracle_unique_group_rate_1,oracle_unique_group_rate_2,oracle_mean_unique_groups,oracle_mean_intragroup_output_distance
objective_aware,0.25,31,"[[0,4],[1,5],[2,7],[3,6]]","[2,2,2,2]",4,38999,26537,0.5950775146484375,0.4049224853515625,1.4049224853515625,71.0907621383667,0.614227294921875,0.385772705078125,1.385772705078125,90.11394729614258
legacy_pairwise_hc,0.25,31,"[[0,4],[1,5],[2,7],[3,6]]","[2,2,2,2]",4,38999,26537,0.5950775146484375,0.4049224853515625,1.4049224853515625,71.0907621383667,0.614227294921875,0.385772705078125,1.385772705078125,90.11394729614258
objective_aware,0.0,0,"[[0,1,4,6,7],[2],[3],[5]]","[5,1,1,1]",4,28358,37178,0.432708740234375,0.567291259765625,1.567291259765625,0.15016628354787825,0.4386749267578125,0.5613250732421875,1.5613250732421875,0.1355750985443592
legacy_pairwise_hc,0.0,0,"[[0,1,4],[2,3,5],[6],[7]]","[3,3,1,1]",4,24686,40850,0.376678466796875,0.623321533203125,1.623321533203125,0.13775823265314102,0.4386749267578125,0.5613250732421875,1.5613250732421875,0.1355750985443592
objective_aware,0.0,1,"[[0,1,2,4,5],[3],[6],[7]]","[5,1,1,1]",4,26431,39105,0.4033050537109375,0.5966949462890625,1.5966949462890625,0.4531985655426979,0.4033050537109375,0.5966949462890625,1.5966949462890625,0.4531985655426979
legacy_pairwise_hc,0.0,1,"[[0,2],[1,4],[3,6],[5,7]]","[2,2,2,2]",4,16287,49249,0.2485198974609375,0.7514801025390625,1.7514801025390625,3.2464910373091698,0.4033050537109375,0.5966949462890625,1.5966949462890625,0.4531985655426979
objective_aware,0.0,2,"[[0],[1,2,3,5,6],[4],[7]]","[5,1,1,1]",4,27169,38367,0.4145660400390625,0.5854339599609375,1.5854339599609375,0.2675840616226196,0.4145660400390625,0.5854339599609375,1.5854339599609375,0.2675840616226196
legacy_pairwise_hc,0.0,2,"[[0,7],[1,5],[2,3,6],[4]]","[3,2,2,1]",4,18082,47454,0.275909423828125,0.724090576171875,1.724090576171875,0.2896927922964096,0.4145660400390625,0.5854339599609375,1.5854339599609375,0.2675840616226196
objective_aware,0.0,3,"[[0],[1,2,4,6,7],[3],[5]]","[5,1,1,1]",4,26282,39254,0.401031494140625,0.598968505859375,1.598968505859375,0.31804691851139066,0.402313232421875,0.597686767578125,1.597686767578125,0.3171242028474808
legacy_pairwise_hc,0.0,3,"[[0,3,5],[1,6,7],[2],[4]]","[3,3,1,1]",4,19818,45718,0.302398681640625,0.697601318359375,1.697601318359375,0.31952277819315594,0.402313232421875,0.597686767578125,1.597686767578125,0.3171242028474808
objective_aware,0.0,4,"[[0,1,3,5,6],[2],[4],[7]]","[5,1,1,1]",4,24941,40595,0.3805694580078125,0.6194305419921875,1.6194305419921875,0.42690573930740355,0.39471435546875,0.60528564453125,1.60528564453125,0.43909434974193573
legacy_pairwise_hc,0.0,4,"[[0,4],[1,5],[2,7],[3,6]]","[2,2,2,2]",4,14331,51205,0.2186737060546875,0.7813262939453125,1.7813262939453125,0.41532284766435623,0.39471435546875,0.60528564453125,1.60528564453125,0.43909434974193573
objective_aware,0.0,5,"[[0,1,4,6,7],[2],[3],[5]]","[5,1,1,1]",4,26525,39011,0.4047393798828125,0.5952606201171875,1.5952606201171875,0.5259082287549972,0.4047393798828125,0.5952606201171875,1.5952606201171875,0.5259082287549972
legacy_pairwise_hc,0.0,5,"[[0,4],[1,7],[2,3],[5,6]]","[2,2,2,2]",4,14920,50616,0.2276611328125,0.7723388671875,1.7723388671875,0.5248953849077225,0.4047393798828125,0.5952606201171875,1.5952606201171875,0.5259082287549972
objective_aware,0.0,6,"[[0,1,2,3,7],[4],[5],[6]]","[5,1,1,1]",4,27100,38436,0.41351318359375,0.58648681640625,1.58648681640625,0.749826842546463,0.4250640869140625,0.5749359130859375,1.5749359130859375,0.7086998403072358
legacy_pairwise_hc,0.0,6,"[[0,3],[1,2,4],[5,6],[7]]","[3,2,2,1]",4,17020,48516,0.25970458984375,0.74029541015625,1.74029541015625,0.6791138529777527,0.4250640869140625,0.5749359130859375,1.5749359130859375,0.7086998403072358
objective_aware,0.0,7,"[[0],[1,4,5,6,7],[2],[3]]","[5,1,1,1]",4,27906,37630,0.425811767578125,0.574188232421875,1.574188232421875,0.8846524357795715,0.425811767578125,0.574188232421875,1.574188232421875,0.8846524357795715
legacy_pairwise_hc,0.0,7,"[[0,2],[1,4],[3],[5,6,7]]","[3,2,2,1]",4,15989,49547,0.2439727783203125,0.7560272216796875,1.7560272216796875,0.8487564206123352,0.425811767578125,0.574188232421875,1.574188232421875,0.8846524357795715
objective_aware,0.0,8,"[[0,2,4,5,6],[1],[3],[7]]","[5,1,1,1]",4,25608,39928,0.3907470703125,0.6092529296875,1.6092529296875,1.0091659009456635,0.3916168212890625,0.6083831787109375,1.6083831787109375,0.9372064590454101
legacy_pairwise_hc,0.0,8,"[[0,5],[1,2,7],[3],[4,6]]","[3,2,2,1]",4,16078,49458,0.245330810546875,0.754669189453125,1.754669189453125,1.039429748058319,0.3916168212890625,0.6083831787109375,1.6083831787109375,0.9372064590454101
objective_aware,0.0,9,"[[0,2,3,5,6],[1],[4],[7]]","[5,1,1,1]",4,29200,36336,0.445556640625,0.554443359375,1.554443359375,1.115380311012268,0.445556640625,0.554443359375,1.554443359375,1.115380311012268
legacy_pairwise_hc,0.0,9,"[[0,5,6],[1,7],[2,3],[4]]","[3,2,2,1]",4,20608,44928,0.314453125,0.685546875,1.685546875,1.0432774066925048,0.445556640625,0.554443359375,1.554443359375,1.115380311012268
objective_aware,0.0,10,"[[0],[1,3,4,5,7],[2],[6]]","[5,1,1,1]",4,30273,35263,0.4619293212890625,0.5380706787109375,1.5380706787109375,1.443949007987976,0.4619293212890625,0.5380706787109375,1.5380706787109375,1.443949007987976
legacy_pairwise_hc,0.0,10,"[[0,2],[1,3],[4,7],[5,6]]","[2,2,2,2]",4,23066,42470,0.351959228515625,0.648040771484375,1.648040771484375,1.369750052690506,0.4619293212890625,0.5380706787109375,1.5380706787109375,1.443949007987976
objective_aware,0.0,11,"[[0],[1],[2,4,5,6,7],[3]]","[5,1,1,1]",4,33213,32323,0.5067901611328125,0.4932098388671875,1.4932098388671875,2.029581129550934,0.5067901611328125,0.4932098388671875,1.4932098388671875,2.029581129550934
legacy_pairwise_hc,0.0,11,"[[0,1],[2,4,5],[3],[6,7]]","[3,2,2,1]",4,23917,41619,0.3649444580078125,0.6350555419921875,1.6350555419921875,1.8788429498672485,0.5067901611328125,0.4932098388671875,1.4932098388671875,2.029581129550934
objective_aware,0.0,12,"[[0],[1,2,3,5,6],[4],[7]]","[5,1,1,1]",4,32811,32725,0.5006561279296875,0.4993438720703125,1.4993438720703125,1.7295993447303772,0.5006561279296875,0.4993438720703125,1.4993438720703125,1.7295993447303772
legacy_pairwise_hc,0.0,12,"[[0,4],[1,3,5],[2,6],[7]]","[3,2,2,1]",4,21798,43738,0.332611083984375,0.667388916015625,1.667388916015625,1.722442364692688,0.5006561279296875,0.4993438720703125,1.4993438720703125,1.7295993447303772
objective_aware,0.0,13,"[[0,1,3,5,6],[2],[4],[7]]","[5,1,1,1]",4,29804,35732,0.45477294921875,0.54522705078125,1.54522705078125,1.7279566645622253,0.45477294921875,0.54522705078125,1.54522705078125,1.7279566645622253
legacy_pairwise_hc,0.0,13,"[[0],[1,6],[2,4,7],[3,5]]","[3,2,2,1]",4,21432,44104,0.3270263671875,0.6729736328125,1.6729736328125,1.6982540607452392,0.45477294921875,0.54522705078125,1.54522705078125,1.7279566645622253
objective_aware,0.0,14,"[[0,3,4,5,6],[1],[2],[7]]","[5,1,1,1]",4,30569,34967,0.4664459228515625,0.5335540771484375,1.5335540771484375,2.4976157426834105,0.49249267578125,0.50750732421875,1.50750732421875,2.2715713024139403
legacy_pairwise_hc,0.0,14,"[[0,3,4],[1,7],[2],[5,6]]","[3,2,2,1]",4,25368,40168,0.3870849609375,0.6129150390625,1.6129150390625,2.333202075958252,0.49249267578125,0.50750732421875,1.50750732421875,2.2715713024139403
objective_aware,0.0,15,"[[0],[1,2,5,6],[3],[4,7]]","[4,2,1,1]",4,28760,36776,0.4388427734375,0.5611572265625,1.5611572265625,2.412935835974557,0.4714202880859375,0.5285797119140625,1.5285797119140625,2.443004322052002
legacy_pairwise_hc,0.0,15,"[[0,5],[1,4,7],[2,6],[3]]","[3,2,2,1]",4,23667,41869,0.3611297607421875,0.6388702392578125,1.6388702392578125,2.293141984939575,0.4714202880859375,0.5285797119140625,1.5285797119140625,2.443004322052002
objective_aware,0.0,16,"[[0,1,2,3,7],[4],[5],[6]]","[5,1,1,1]",4,27922,37614,0.426055908203125,0.573944091796875,1.573944091796875,2.777230954170227,0.454498291015625,0.545501708984375,1.545501708984375,2.7391475677490233
legacy_pairwise_hc,0.0,16,"[[0,1],[2],[3,4],[5,6,7]]","[3,2,2,1]",4,21840,43696,0.333251953125,0.666748046875,1.666748046875,2.7571553707122805,0.454498291015625,0.545501708984375,1.545501708984375,2.7391475677490233
objective_aware,0.0,17,"[[0,1,2,4,5],[3],[6],[7]]","[5,1,1,1]",4,30232,35304,0.4613037109375,0.5386962890625,1.5386962890625,3.896775317192078,0.4613037109375,0.5386962890625,1.5386962890625,3.896775317192078
legacy_pairwise_hc,0.0,17,"[[0,2,5],[1],[3,6],[4,7]]","[3,2,2,1]",4,24464,41072,0.373291015625,0.626708984375,1.626708984375,3.652109146118164,0.4613037109375,0.5386962890625,1.5386962890625,3.896775317192078
objective_aware,0.0,18,"[[0,2,4,5,7],[1],[3],[6]]","[5,1,1,1]",4,27835,37701,0.4247283935546875,0.5752716064453125,1.5752716064453125,4.471731019020081,0.4247283935546875,0.5752716064453125,1.5752716064453125,4.471731019020081
legacy_pairwise_hc,0.0,18,"[[0,2,4],[1],[3,6],[5,7]]","[3,2,2,1]",4,21082,44454,0.321685791015625,0.678314208984375,1.678314208984375,4.311460351943969,0.4247283935546875,0.5752716064453125,1.5752716064453125,4.471731019020081
objective_aware,0.0,19,"[[0,1,3,4,6],[2],[5],[7]]","[5,1,1,1]",4,26469,39067,0.4038848876953125,0.5961151123046875,1.5961151123046875,4.946366190910339,0.45269775390625,0.54730224609375,1.54730224609375,4.786185026168823
legacy_pairwise_hc,0.0,19,"[[0,3],[1],[2,5,7],[4,6]]","[3,2,2,1]",4,23792,41744,0.363037109375,0.636962890625,1.636962890625,4.377289485931397,0.45269775390625,0.54730224609375,1.54730224609375,4.786185026168823
objective_aware,0.0,20,"[[0,1,3,5,7],[2],[4],[6]]","[5,1,1,1]",4,26308,39228,0.40142822265625,0.59857177734375,1.59857177734375,3.972270631790161,0.4051055908203125,0.5948944091796875,1.5948944091796875,3.9451783895492554
legacy_pairwise_hc,0.0,20,"[[0,4],[1,5,6],[2],[3,7]]","[3,2,2,1]",4,16665,48871,0.2542877197265625,0.7457122802734375,1.7457122802734375,3.9172327518463135,0.4051055908203125,0.5948944091796875,1.5948944091796875,3.9451783895492554
objective_aware,0.0,21,"[[0],[1,2,4,5,6],[3],[7]]","[5,1,1,1]",4,25262,40274,0.385467529296875,0.614532470703125,1.614532470703125,3.60088472366333,0.3992462158203125,0.6007537841796875,1.6007537841796875,3.6141162157058715
legacy_pairwise_hc,0.0,21,"[[0,1,4],[2,6],[3,7],[5]]","[3,2,2,1]",4,16124,49412,0.24603271484375,0.75396728515625,1.75396728515625,3.551358127593994,0.3992462158203125,0.6007537841796875,1.6007537841796875,3.6141162157058715
objective_aware,0.0,22,"[[0,3,4,5,6],[1],[2],[7]]","[5,1,1,1]",4,25667,39869,0.3916473388671875,0.6083526611328125,1.6083526611328125,3.6104655504226684,0.42486572265625,0.57513427734375,1.57513427734375,3.639899230003357
legacy_pairwise_hc,0.0,22,"[[0,1,5],[2,7],[3,6],[4]]","[3,2,2,1]",4,19836,45700,0.30267333984375,0.69732666015625,1.69732666015625,3.5083919525146485,0.42486572265625,0.57513427734375,1.57513427734375,3.639899230003357
objective_aware,0.0,23,"[[0],[1,2,5,6,7],[3],[4]]","[5,1,1,1]",4,26005,39531,0.3968048095703125,0.6031951904296875,1.6031951904296875,3.935534715652466,0.441741943359375,0.558258056640625,1.558258056640625,3.645433712005615
legacy_pairwise_hc,0.0,23,"[[0,4,7],[1,6],[2,5],[3]]","[3,2,2,1]",4,20654,44882,0.315155029296875,0.684844970703125,1.684844970703125,3.6076627731323243,0.441741943359375,0.558258056640625,1.558258056640625,3.645433712005615
objective_aware,0.0,24,"[[0,2,3,5,6],[1],[4],[7]]","[5,1,1,1]",4,26028,39508,0.39715576171875,0.60284423828125,1.60284423828125,3.82043251991272,0.4151153564453125,0.5848846435546875,1.5848846435546875,3.576426863670349
legacy_pairwise_hc,0.0,24,"[[0,2,3],[1],[4,7],[5,6]]","[3,2,2,1]",4,18010,47526,0.274810791015625,0.725189208984375,1.725189208984375,3.50611891746521,0.4151153564453125,0.5848846435546875,1.5848846435546875,3.576426863670349
objective_aware,0.0,25,"[[0,3,4,5,7],[1],[2],[6]]","[5,1,1,1]",4,25721,39815,0.3924713134765625,0.6075286865234375,1.6075286865234375,4.245865201950073,0.4154205322265625,0.5845794677734375,1.5845794677734375,4.068607473373413
legacy_pairwise_hc,0.0,25,"[[0,5],[1,2,6],[3],[4,7]]","[3,2,2,1]",4,21290,44246,0.324859619140625,0.675140380859375,1.675140380859375,3.921991777420044,0.4154205322265625,0.5845794677734375,1.5845794677734375,4.068607473373413
objective_aware,0.0,26,"[[0,1,4,6,7],[2],[3],[5]]","[5,1,1,1]",4,26431,39105,0.4033050537109375,0.5966949462890625,1.5966949462890625,5.138594007492065,0.4852447509765625,0.5147552490234375,1.5147552490234375,4.250477814674378
legacy_pairwise_hc,0.0,26,"[[0,7],[1,4,6],[2],[3,5]]","[3,2,2,1]",4,22359,43177,0.3411712646484375,0.6588287353515625,1.6588287353515625,4.924151611328125,0.4852447509765625,0.5147552490234375,1.5147552490234375,4.250477814674378
objective_aware,0.0,27,"[[0,3,4,5,6],[1],[2],[7]]","[5,1,1,1]",4,28119,37417,0.4290618896484375,0.5709381103515625,1.5709381103515625,5.5819800853729244,0.4333953857421875,0.5666046142578125,1.5666046142578125,6.307678651809693
legacy_pairwise_hc,0.0,27,"[[0,3],[1,7],[2],[4,5,6]]","[3,2,2,1]",4,19246,46290,0.293670654296875,0.706329345703125,1.706329345703125,5.633670997619629,0.4333953857421875,0.5666046142578125,1.5666046142578125,6.307678651809693
objective_aware,0.0,28,"[[0,1,2,4,5],[3],[6],[7]]","[5,1,1,1]",4,27437,38099,0.4186553955078125,0.5813446044921875,1.5813446044921875,10.355877590179443,0.4878997802734375,0.5121002197265625,1.5121002197265625,9.362681341171264
legacy_pairwise_hc,0.0,28,"[[0,4,5],[1,2],[3],[6,7]]","[3,2,2,1]",4,23784,41752,0.3629150390625,0.6370849609375,1.6370849609375,8.964412498474122,0.4878997802734375,0.5121002197265625,1.5121002197265625,9.362681341171264
objective_aware,0.0,29,"[[0,2],[1],[3,4,5,6],[7]]","[4,2,1,1]",4,30665,34871,0.4679107666015625,0.5320892333984375,1.5320892333984375,14.581612586975098,0.4679107666015625,0.5320892333984375,1.5320892333984375,14.581612586975098
legacy_pairwise_hc,0.0,29,"[[0,2],[1,7],[3,6],[4,5]]","[2,2,2,2]",4,28406,37130,0.433441162109375,0.566558837890625,1.566558837890625,13.234959363937378,0.4679107666015625,0.5320892333984375,1.5320892333984375,14.581612586975098
objective_aware,0.0,30,"[[0],[1,3,5,7],[2,6],[4]]","[4,2,1,1]",4,28530,37006,0.435333251953125,0.564666748046875,1.564666748046875,52.73944255283901,0.500335693359375,0.499664306640625,1.499664306640625,39.07254962921142
legacy_pairwise_hc,0.0,30,"[[0,1,4],[2,6],[3,5],[7]]","[3,2,2,1]",4,29212,36324,0.44573974609375,0.55426025390625,1.55426025390625,43.19246940612793,0.500335693359375,0.499664306640625,1.499664306640625,39.07254962921142
objective_aware,0.0,31,"[[0,4],[1,3,5],[2,7],[6]]","[3,2,2,1]",4,40254,25282,0.614227294921875,0.385772705078125,1.385772705078125,90.11394729614258,0.614227294921875,0.385772705078125,1.385772705078125,90.11394729614258
legacy_pairwise_hc,0.0,31,"[[0,4],[1,5],[2,7],[3,6]]","[2,2,2,2]",4,38999,26537,0.5950775146484375,0.4049224853515625,1.4049224853515625,71.0907621383667,0.614227294921875,0.385772705078125,1.385772705078125,90.11394729614258
