model,layer,expert_i,expert_j,comparison,category,same_group_a0,same_group_a05,same_group_a1,hc_mean_l2,hc_mean_rel_l2,coactivation_rate,routing_jaccard,active_union_rel_l2,corouted_rel_l2,num_union_tokens,num_corouted_tokens
mixtral,11,2,7,05_vs_1,routing_only,False,False,True,1.9368722438812256,0.9746169447898865,0.04278564453125,0.0845903221913841,1.2103097813687855,1.143278667828156,8287,701
mixtral,11,4,5,05_vs_1,routing_only,False,False,True,2.61283278465271,1.1188095808029175,0.03070068359375,0.059816862885004166,1.208146388216866,1.168199586109897,8409,503
mixtral,11,4,6,05_vs_1,routing_only,False,False,True,2.196505546569824,1.01356041431427,0.042724609375,0.08389261744966443,1.1900190991614719,1.1638013098921094,8344,700
mixtral,11,4,7,05_vs_1,routing_only,False,False,True,2.915053606033325,1.3038444519042969,0.017822265625,0.036004932182490755,1.2425486831570964,1.2016204258758727,8110,292
mixtral,11,5,6,05_vs_1,routing_only,False,False,True,1.866841197013855,0.8865435123443604,0.0606689453125,0.11796819368620935,1.1789676178217556,1.133294239370396,8426,994
mixtral,11,5,7,05_vs_1,routing_only,False,False,True,1.8946303129196167,0.8713464140892029,0.05621337890625,0.11722031309660176,1.1630305738960103,1.1079816534775475,7857,921
mixtral,11,6,7,05_vs_1,shared_05_1,True,True,True,1.7138651609420776,0.8543179631233215,0.0546875,0.1118043424007986,1.1787377755660382,1.1422804202884436,8014,896
mixtral,11,6,7,0_vs_05,shared_0_05,True,True,True,1.7138651609420776,0.8543179631233215,0.0546875,0.1118043424007986,1.1787377755660382,1.1422804202884436,8014,896
mixtral,12,0,1,0_vs_05,hc_only,True,False,False,1.5954456329345703,0.8746386170387268,0.02935791015625,0.05696352439602084,1.21839802325026,1.1860602947877499,8444,481
mixtral,12,0,2,0_vs_05,hc_only,True,False,False,1.7605282068252563,1.01593816280365,0.0426025390625,0.08127619934792735,1.1921840280391585,1.1598999650567172,8588,698
mixtral,12,0,4,0_vs_05,hc_only,True,False,False,1.7009947299957275,0.9563717246055603,0.10052490234375,0.23731988472622478,1.1684855738703044,1.139957069264952,6940,1647
mixtral,12,0,5,0_vs_05,hc_only,True,False,False,1.589024305343628,0.9452356100082397,0.04278564453125,0.08539407966865635,1.2080191766639214,1.1834228164629317,8209,701
mixtral,12,1,2,05_vs_1,shared_05_1,True,True,True,1.8344725370407104,1.040300726890564,0.05712890625,0.11149493746277546,1.1944659116652978,1.1655963137109056,8395,936
mixtral,12,1,2,0_vs_05,shared_0_05,True,True,True,1.8344725370407104,1.040300726890564,0.05712890625,0.11149493746277546,1.1944659116652978,1.1655963137109056,8395,936
mixtral,12,1,3,05_vs_1,shared_05_1,False,True,True,1.6390830278396606,0.7663218379020691,0.0811767578125,0.16049233739592134,1.1532872880024458,1.1376722202265173,8287,1330
mixtral,12,1,3,0_vs_05,hybrid_only_vs_hc,False,True,True,1.6390830278396606,0.7663218379020691,0.0811767578125,0.16049233739592134,1.1532872880024458,1.1376722202265173,8287,1330
mixtral,12,1,4,0_vs_05,hc_only,True,False,False,2.0014421939849854,1.1063259840011597,0.02008056640625,0.039624232205227025,1.2204827624861625,1.1832990657232452,8303,329
mixtral,12,1,5,05_vs_1,shared_05_1,True,True,True,1.654752254486084,0.9667949676513672,0.02166748046875,0.04127906976744186,1.1984123469507972,1.18955322268983,8600,355
